t,f
7.716,-83.0
7.716,-81.9
7.716,-76.5
7.716,-73.1
7.716,-70.4
7.716,-66.7
7.732,-61.4
7.732,-59.8
7.732,-58.2
7.732,-52.4
7.732,-48.0
7.732,-44.6
7.732,-40.0
7.732,-33.5
7.732,-31.7
7.732,-25.0
7.732,-23.1
7.748,-18.2
7.748,-9.3
7.748,-2.4
7.748,-0.4
7.748,6.6
7.748,8.5
7.748,13.5
7.748,17.4
7.748,22.3
7.748,29.1
7.763,37.5
7.763,39.3
7.763,47.3
7.763,51.7
7.763,53.4
7.763,59.2
7.763,60.7
7.763,66.1
7.763,69.8
7.779,72.5
7.763,69.8
7.779,72.5
7.779,75.9
7.779,80.3
7.779,81.4
7.779,85.3
7.779,86.3
7.779,88.7
7.779,90.4
7.779,92.5
7.795,97.8
7.795,99.0
7.795,99.2
7.795,99.7
7.795,100.0
7.795,100.0
7.795,99.6
7.795,99.4
7.81,98.4
7.81,98.1
7.81,95.0
7.81,94.4
7.81,91.9
7.81,91.1
7.81,88.9
7.81,87.0
7.81,84.4
7.81,80.5
7.81,79.3
7.826,74.9
7.826,67.2
7.826,63.4
7.826,57.8
7.826,56.2
7.826,50.3
7.826,48.7
7.826,42.4
7.826,40.7
7.841,36.0
7.826,68.6
7.826,67.2
7.826,63.4
7.826,57.8
7.826,56.2
7.826,50.3
7.826,48.7
7.826,42.4
7.826,40.7
7.841,36.0
7.841,29.4
7.841,27.5
7.841,20.8
7.841,18.8
7.841,11.9
7.841,10.0
7.841,3.0
7.841,-2.0
7.841,-5.9
7.841,-12.9
7.873,-67.9
7.873,-69.3
7.873,-74.2
7.873,-75.5
7.873,-79.9
7.873,-82.8
7.873,-83.9
7.873,-87.5
7.888,-88.4
7.888,-91.5
7.888,-92.2
7.888,-94.7
7.888,-96.2
7.888,-97.2
7.888,-98.2
7.888,-99.5
7.888,-99.7
7.888,-100.0
7.888,-99.9
7.904,-99.8
7.904,-99.8
7.904,-99.1
7.904,-98.9
7.904,-97.6
7.904,-97.1
7.904,-95.2
7.904,-93.6
7.904,-92.9
7.904,-90.0
7.904,-89.2
7.92,-80.9
7.92,-77.8
7.92,-75.3
7.92,-71.9
7.92,-66.9
7.92,-65.4
7.92,-63.9
7.92,-58.4
7.92,-54.2
7.935,-50.9
7.935,-40.2
7.935,-36.6
7.935,-30.0
7.935,-25.2
7.935,-23.3
7.935,-16.4
7.935,-14.5
7.935,-7.6
7.951,-5.7
7.951,1.3
7.935,-40.2
7.935,-36.6
7.935,-30.0
7.935,-25.2
7.935,-23.3
7.935,-16.4
7.935,-14.5
7.935,-7.6
7.951,-5.7
7.951,1.3
7.951,6.4
7.951,8.3
7.951,15.3
7.951,17.2
7.951,24.0
7.951,25.9
7.951,32.6
7.951,37.3
7.966,40.9
7.966,45.4
7.966,54.8
7.966,60.6
7.966,64.5
7.966,67.4
7.966,71.1
7.966,75.8
7.966,77.0
7.982,78.3
7.982,85.2
7.982,86.2
7.982,89.5
7.982,90.4
7.982,93.1
7.982,93.8
7.982,96.0
7.982,97.3
7.982,97.7
7.982,99.0
7.998,99.2
7.998,99.8
8.013,93.8
8.013,91.9
8.013,90.3
8.013,88.1
8.013,84.5
8.013,83.5
8.013,82.4
8.013,78.2
8.013,75.0
8.013,68.8
8.013,67.4
8.013,62.0
8.013,75.0
8.013,68.8
8.013,67.4
8.013,62.0
8.038,60.5
8.039,54.8
8.04,50.5
8.04,48.8
8.041,42.6
8.042,40.8
8.043,34.4
8.043,32.5
8.044,25.8
8.045,20.9
8.046,17.1
8.047,12.1
8.048,10.2
8.048,3.2
8.062,-56.9
8.062,-58.4
8.062,-64.0
8.062,-67.8
8.062,-69.2
8.062,-74.1
8.062,-75.4
8.078,-79.8
8.078,-80.9
8.062,-75.4
8.078,-79.8
8.078,-80.9
8.078,-84.8
8.078,-87.4
8.078,-89.2
8.078,-91.4
8.078,-94.0
8.078,-94.6
8.078,-95.2
8.094,-99.5
8.094,-100.0
8.094,-100.0
8.094,-99.8
8.094,-99.7
8.094,-98.9
8.094,-98.6
8.094,-97.6
8.109,-95.9
8.109,-95.3
8.109,-88.4
8.109,-85.9
8.109,-82.1
8.109,-81.0
8.109,-79.8
8.109,-75.4
8.109,-72.0
8.125,-69.3
8.125,-65.6
8.109,-92.2
8.109,-90.1
8.109,-88.4
8.109,-85.9
8.109,-82.1
8.109,-81.0
8.109,-79.8
8.109,-75.4
8.109,-72.0
8.125,-69.3
8.125,-65.6
8.125,-60.1
8.125,-58.6
8.125,-52.8
8.125,-51.1
8.125,-46.7
8.125,-43.2
8.125,-38.6
8.125,-32.1
8.125,-30.2
8.14,-14.7
8.14,-12.8
8.14,-5.8
8.14,-0.8
8.14,1.2
8.14,8.1
8.14,10.1
8.156,18.9
8.156,23.8
8.156,30.6
8.156,32.4
8.156,34.2
8.156,40.7
8.156,45.3
8.156,48.7
8.156,53.0
8.156,58.8
8.156,60.4
8.172,65.8
8.172,67.3
8.172,73.6
8.172,76.9
8.172,81.2
8.172,82.3
8.187,86.1
8.187,87.1
8.187,90.3
8.187,91.1
8.187,93.1
8.187,95.4
8.187,96.0
8.187,97.7
8.187,98.1
8.187,99.2
8.187,99.8
8.187,100.0
8.187,99.9
8.187,99.9
8.203,99.2
8.203,98.5
8.219,73.8
8.219,72.5
8.219,67.5
8.219,66.1
8.219,62.2
8.219,56.6
8.219,55.0
8.219,49.0
8.219,47.3
8.219,41.0
8.234,26.0
8.234,24.2
8.234,17.3
8.234,12.3
8.234,8.5
8.234,3.4
8.234,-3.6
8.234,-5.5
8.25,-7.4
8.25,-19.4
8.25,-23.2
8.25,-28.1
8.25,-34.7
8.25,-36.5
8.25,-42.9
8.25,-44.7
8.25,-49.1
8.265,-52.5
8.265,-56.7
8.265,-62.3
8.265,-63.8
8.265,-69.0
8.265,-70.4
8.265,-75.2
8.265,-76.5
8.265,-80.8
8.265,-83.7
8.281,-84.7
8.281,-89.1
8.281,-91.3
8.281,-92.8
8.281,-94.6
8.281,-96.6
8.281,-97.1
8.281,-98.5
8.281,-98.8
8.281,-99.7
8.281,-99.8
8.281,-92.8
8.281,-94.6
8.281,-96.6
8.281,-97.1
8.281,-98.5
8.281,-98.8
8.281,-99.7
8.281,-99.8
8.297,-100.0
8.297,-99.8
8.297,-99.7
8.297,-98.9
8.297,-98.6
8.297,-97.2
8.297,-96.8
8.297,-94.8
8.297,-93.0
8.297,-92.3
8.297,-89.4
8.312,-88.5
8.312,-80.0
8.312,-76.8
8.312,-74.3
8.312,-70.8
8.312,-64.2
8.312,-62.7
8.312,-58.7
8.328,-52.9
8.328,-51.3
8.328,-45.1
8.328,-43.4
8.328,-37.0
8.328,-35.2
8.328,-28.6
8.328,-23.7
8.328,-21.8
8.328,-14.9
8.343,-13.0
8.343,-6.0
8.343,-4.1
8.359,48.5
8.359,54.5
8.359,56.1
8.359,65.7
8.359,67.1
8.359,72.2
8.359,73.5
8.359,78.0
8.375,79.2
8.375,82.2
8.375,86.0
8.375,87.0
8.375,90.2
8.375,91.0
8.375,93.7
8.375,94.4
8.375,96.4
8.375,97.6
8.375,98.4
8.39,99.4
8.39,99.9
8.39,100.0
8.39,99.9
8.39,99.5
8.39,99.0
8.39,98.2
8.39,96.6
8.39,96.1
8.406,95.6
8.406,87.3
8.406,86.4
8.406,82.6
8.406,81.5
8.406,77.3
8.406,74.0
8.406,72.6
8.422,67.6
8.422,66.2
8.422,60.8
8.422,59.3
8.422,53.5
8.422,49.2
8.422,45.7
8.422,41.2
8.422,39.4
8.422,32.9
8.437,31.1
8.437,24.3
8.437,24.3
8.437,19.4
8.437,15.6
8.437,10.6
8.437,3.6
8.437,1.7
8.437,-0.3
8.437,-7.3
8.437,-12.3
8.437,-16.1
8.453,-36.3
8.453,-42.8
8.453,-44.5
8.453,-50.6
8.453,-52.3
8.453,-58.1
8.453,-59.7
8.453,-65.2
8.469,-68.9
8.469,-71.7
8.469,-75.1
8.469,-76.4
8.469,-80.7
8.469,-81.8
8.469,-85.6
8.469,-88.1
8.469,-89.9
8.469,-92.0
8.469,-94.5
8.484,-97.0
8.484,-97.5
8.484,-98.5
8.484,-99.1
8.484,-99.6
8.484,-100.0
8.484,-100.0
8.484,-99.6
8.5,-99.0
8.5,-98.3
8.5,-97.3
8.5,-96.8
8.5,-94.8
8.5,-94.2
8.5,-91.6
8.5,-89.4
8.5,-87.6
8.5,-85.1
8.5,-81.2
8.515,-80.1
8.515,-74.4
8.515,-70.9
8.515,-68.2
8.515,-64.4
8.515,-58.9
8.515,-57.3
8.515,-51.4
8.515,-49.8
8.531,-43.6
8.531,-41.8
8.531,-28.7
8.531,-22.0
8.531,-15.1
8.531,-11.3
8.531,-6.2
8.531,0.8
8.531,2.7
8.531,4.6
8.547,11.6
8.547,16.6
8.547,20.4
8.547,25.4
8.547,32.0
8.547,33.9
8.547,35.7
8.547,42.1
8.547,46.7
8.547,50.0
8.547,54.4
8.562,61.6
8.562,67.0
8.562,68.4
8.562,72.0
8.562,74.6
8.562,77.9
8.562,82.1
8.562,83.2
8.562,86.9
8.578,87.8
8.562,86.9
8.578,87.8
8.578,91.7
8.578,93.6
8.578,95.8
8.578,96.4
8.578,96.9
8.578,98.4
8.578,99.2
8.578,99.6
8.593,99.3
8.593,99.0
8.593,98.2
8.593,97.4
8.593,96.2
8.593,94.0
8.593,93.3
8.593,90.6
8.609,89.8
8.609,86.4
8.609,82.7
8.609,78.6
8.609,77.4
8.609,72.8
8.609,71.4
8.609,66.4
8.609,64.9
8.609,55.3
8.625,53.6
8.609,82.7
8.609,78.6
8.609,77.4
8.609,72.8
8.609,71.4
8.609,66.4
8.609,64.9
8.609,55.3
8.625,53.6
8.625,52.0
8.625,45.9
8.625,41.4
8.625,37.8
8.625,33.1
8.625,26.4
8.625,24.5
8.625,17.7
8.625,15.8
8.625,10.8
8.64,6.9
8.656,-46.1
8.656,-52.2
8.656,-53.8
8.656,-58.0
8.656,-63.5
8.656,-65.0
8.656,-71.5
8.656,-75.0
8.656,-77.5
8.672,-80.6
8.672,-89.0
8.672,-89.8
8.672,-92.7
8.672,-93.4
8.672,-95.1
8.672,-97.0
8.672,-97.5
8.687,-98.8
8.687,-99.1
8.687,-99.8
8.656,-58.0
8.656,-63.5
8.656,-65.0
8.656,-71.5
8.656,-75.0
8.656,-77.5
8.672,-80.6
8.672,-84.5
8.672,-85.5
8.672,-89.0
8.672,-89.8
8.672,-92.7
8.672,-93.4
8.672,-95.1
8.672,-97.0
8.672,-97.5
8.687,-98.8
8.687,-99.1
8.687,-99.8
8.687,-99.9
8.687,-100.0
8.687,-99.7
8.687,-99.6
8.687,-98.7
8.687,-98.4
8.687,-96.8
8.687,-96.3
8.703,-94.2
8.703,-92.4
8.718,-90.9
8.718,-80.2
8.718,-77.8
8.718,-74.5
8.718,-69.7
8.734,-68.3
8.734,-63.0
8.734,-61.5
8.734,-55.8
8.734,-54.2
8.734,-49.9
8.734,-43.7
8.734,-42.0
8.734,-35.5
8.734,-33.7
8.734,-27.1
8.734,-25.2
8.734,-18.4
8.734,-13.4
8.75,-11.4
8.75,-4.5
8.765,55.8
8.765,57.4
8.765,63.0
8.765,64.5
8.765,68.3
8.765,73.2
8.765,74.5
8.765,79.0
8.781,80.2
8.781,84.2
8.781,91.7
8.781,94.2
8.781,94.9
8.781,96.8
8.781,97.3
8.781,98.7
8.781,99.4
8.781,99.7
8.781,100.0
8.796,99.9
8.796,97.5
8.796,95.7
8.796,95.1
8.796,92.7
8.796,91.9
8.796,89.8
8.796,86.5
8.796,85.6
8.796,81.7
8.812,80.6
8.796,95.7
8.796,95.1
8.796,92.7
8.796,91.9
8.796,89.8
8.796,86.5
8.796,85.6
8.796,81.7
8.812,80.6
8.812,76.3
8.812,75.0
8.812,70.2
8.812,66.5
8.812,65.0
8.812,59.6
8.812,58.0
8.812,52.2
8.812,50.5
8.812,44.4
8.812,39.8
8.843,-10.7
8.843,-15.8
8.843,-22.6
8.843,-24.5
8.843,-31.2
8.843,-33.0
8.843,-39.6
8.843,-41.3
8.843,-45.9
8.843,-52.0
8.843,-15.8
8.843,-22.6
8.843,-24.5
8.843,-31.2
8.843,-33.0
8.843,-39.6
8.843,-41.3
8.843,-45.9
8.843,-52.0
8.859,-53.6
8.859,-59.4
8.859,-60.9
8.859,-66.3
8.859,-67.8
8.859,-72.8
8.859,-76.1
8.859,-78.6
8.859,-81.6
8.859,-82.7
8.859,-86.4
8.875,-92.6
8.875,-95.6
8.875,-96.2
8.89,-97.8
8.89,-98.2
8.89,-99.3
8.89,-99.8
8.89,-99.9
8.89,-100.0
8.89,-99.9
8.89,-99.4
8.89,-99.2
8.89,-98.0
8.89,-96.9
8.89,-95.9
8.89,-94.3
8.89,-93.6
8.89,-91.0
8.906,-90.1
8.906,-86.9
8.906,-74.7
8.906,-73.4
8.906,-72.0
8.921,-67.0
8.921,-63.2
8.921,-60.1
8.921,-56.0
8.921,-48.4
8.921,-46.7
8.921,-40.4
8.921,-35.7
8.921,-32.1
8.921,-27.2
8.921,-25.4
8.921,-18.6
8.921,-16.6
8.921,-9.7
8.937,-4.7
8.937,-0.8
8.937,4.3
8.937,-0.8
8.937,4.3
8.937,6.2
8.937,13.2
8.937,15.1
8.937,22.0
8.937,26.8
8.937,30.6
8.937,35.3
8.953,41.8
8.953,43.5
8.953,45.3
8.953,51.4
8.953,55.7
8.953,58.8
8.953,62.9
8.953,68.1
8.953,69.5
8.953,75.7
8.953,78.9
8.968,85.1
8.968,88.6
8.968,89.4
8.968,92.3
8.968,94.2
8.984,95.4
8.984,96.8
8.984,97.3
8.984,98.6
8.984,99.0
8.984,99.7
8.984,100.0
8.984,100.0
8.984,99.8
8.984,99.1
8.984,98.8
8.984,97.5
8.984,97.1
9.0,95.7
9.0,94.5
9.0,89.0
9.0,85.6
9.015,84.6
9.015,79.6
9.015,76.4
9.015,75.1
9.015,70.3
9.015,68.9
9.015,63.7
9.015,59.7
9.015,56.6
9.015,52.3
9.015,46.2
9.015,44.5
9.015,42.8
9.015,36.4
9.015,31.6
9.015,27.9
9.031,23.0
9.031,16.2
9.046,-34.7
9.046,-41.2
9.046,-47.4
9.046,-49.1
9.046,-55.1
9.046,-59.2
9.046,-62.3
9.046,-66.2
9.046,-67.6
9.062,-72.6
9.062,-78.5
9.062,-81.5
9.062,-83.7
9.062,-86.3
9.062,-89.7
9.062,-90.5
9.062,-93.2
9.062,-93.9
9.062,-96.1
9.078,-96.6
9.078,-99.0
9.078,-99.3
9.078,-99.9
9.078,-100.0
9.078,-99.9
9.078,-99.8
9.078,-99.2
9.093,-98.1
9.093,-97.7
9.093,-95.9
9.078,-99.0
9.078,-99.3
9.078,-99.9
9.078,-100.0
9.078,-99.9
9.078,-99.8
9.078,-99.2
9.093,-98.1
9.093,-97.7
9.093,-95.9
9.093,-94.4
9.093,-93.0
9.093,-91.0
9.093,-87.9
9.093,-87.0
9.093,-83.3
9.093,-82.2
9.109,-78.0
9.109,-76.8
9.109,-73.5
9.109,-67.2
9.109,-61.8
9.109,-60.3
9.109,-54.6
9.125,-52.9
9.125,-46.8
9.125,-42.3
9.125,-40.6
9.125,-34.1
9.125,-32.2
9.125,-25.6
9.125,-23.7
9.125,-16.8
9.125,-11.8
9.125,-8.0
9.125,-1.0
9.125,4.1
9.125,7.9
9.14,13.0
9.14,19.9
9.14,28.5
9.14,30.4
9.14,35.2
9.156,38.8
9.156,43.4
9.156,49.6
9.156,51.2
9.156,57.1
9.156,58.7
9.156,64.2
9.156,65.7
9.156,69.4
9.156,74.3
9.156,75.6
9.156,80.0
9.156,81.1
9.156,85.0
9.156,86.0
9.156,89.4
9.171,91.5
9.187,97.6
9.187,97.1
9.187,95.2
9.187,94.6
9.187,92.1
9.187,91.3
9.187,88.2
9.203,85.8
9.203,84.7
9.203,80.8
9.203,84.7
9.203,80.8
9.203,79.7
9.203,75.2
9.203,74.0
9.203,69.1
9.203,65.3
9.203,62.3
9.203,58.3
9.203,56.7
9.203,80.8
9.203,79.7
9.203,75.2
9.203,74.0
9.203,69.1
9.203,65.3
9.203,62.3
9.203,58.3
9.203,56.7
9.218,50.8
9.218,49.2
9.218,38.3
9.218,36.5
9.218,29.9
9.218,28.1
9.218,21.3
9.218,19.4
9.218,14.4
9.218,7.5
9.218,5.5
9.234,-12.3
9.234,-17.3
9.234,-24.1
9.234,-26.0
9.234,-32.7
9.234,-34.5
9.249,-41.0
9.249,-42.8
9.249,-49.0
9.249,-53.3
9.249,-56.6
9.249,-60.6
9.249,-62.2
9.249,-67.5
9.249,-68.9
9.249,-73.8
9.249,-77.1
9.265,-82.5
9.265,-83.6
9.265,-87.2
9.281,-99.9
9.281,-100.0
9.281,-99.9
9.281,-99.4
9.281,-99.2
9.281,-99.0
9.281,-97.7
9.281,-96.5
9.281,-95.4
9.296,-93.8
9.296,-90.3
9.296,-87.1
9.296,-86.1
9.296,-83.4
9.296,-81.2
9.296,-78.2
9.296,-72.3
9.296,-70.9
9.296,-65.8
9.312,-62.0
9.312,-48.7
9.312,-47.0
9.312,-45.3
9.312,-39.0
9.312,-34.2
9.312,-30.6
9.312,-25.7
9.312,-18.9
9.328,-17.0
9.328,-8.2
9.328,-3.1
9.328,0.8
9.328,5.8
9.328,12.8
9.328,14.7
9.328,21.6
9.328,23.5
9.343,28.4
9.343,32.0
9.328,-3.1
9.328,0.8
9.328,5.8
9.328,12.8
9.328,14.7
9.328,21.6
9.328,23.5
9.343,28.4
9.343,32.0
9.343,36.8
9.343,43.2
9.343,46.7
9.343,52.7
9.343,57.0
9.343,60.1
9.343,64.1
9.343,65.5
9.359,70.7
9.359,72.0
9.359,76.7
9.374,97.2
9.374,98.6
9.374,98.9
9.374,99.7
9.374,99.8
9.374,100.0
9.374,100.0
9.374,99.7
9.374,98.9
9.374,98.6
9.39,92.2
9.39,89.2
9.39,88.3
9.39,87.4
9.39,83.8
9.39,80.9
9.39,78.6
9.39,75.4
9.406,70.6
9.406,64.0
9.406,62.5
9.406,58.5
9.406,55.3
9.406,51.0
9.406,44.8
9.406,43.1
9.406,36.7
9.421,34.9
9.421,28.3
9.406,36.7
9.421,34.9
9.421,28.3
9.421,26.4
9.421,21.5
9.421,14.6
9.421,12.7
9.421,5.7
9.421,3.8
9.421,-3.2
9.421,26.4
9.421,21.5
9.421,14.6
9.421,12.7
9.421,5.7
9.421,3.8
9.421,-3.2
9.421,-10.2
9.437,-12.1
9.437,-19.0
9.437,-20.9
9.437,-27.7
9.437,-32.5
9.437,-36.2
9.437,-40.8
9.437,-47.1
9.437,-48.8
9.437,-50.5
9.453,-56.4
9.453,-60.5
9.468,-94.4
9.468,-96.5
9.468,-97.0
9.468,-99.2
9.468,-99.4
9.468,-99.9
9.468,-100.0
9.468,-99.8
9.484,-99.7
9.484,-98.1
9.484,-97.7
9.484,-96.0
9.484,-95.5
9.484,-93.2
9.484,-92.4
9.484,-89.5
9.484,-87.2
9.484,-86.2
9.499,-82.4
9.499,-75.8
9.499,-71.1
9.499,-67.4
9.499,-64.5
9.499,-60.6
9.499,-59.0
9.499,-53.2
9.515,-51.6
9.515,-45.5
9.515,-51.6
9.515,-45.5
9.515,-40.9
9.515,-32.6
9.515,-30.8
9.515,-24.0
9.515,-22.2
9.515,-17.2
9.515,-10.3
9.515,-8.3
9.531,9.5
9.531,14.5
9.531,21.4
9.531,23.3
9.531,30.0
9.531,31.9
9.531,38.4
9.531,40.2
9.546,46.5
9.546,50.9
9.546,52.6
9.546,58.4
9.546,60.0
9.546,65.4
9.546,66.8
9.546,71.9
9.546,75.3
9.546,77.8
9.546,80.9
9.562,89.2
9.562,92.1
9.562,92.9
9.562,95.2
9.562,95.8
9.562,97.6
9.562,98.0
9.562,99.1
9.578,99.7
9.578,99.8
9.578,100.0
9.578,99.5
9.578,99.3
9.578,98.3
9.578,97.2
9.578,96.2
9.578,94.7
9.593,92.2
9.593,91.5
9.593,90.7
9.593,87.5
9.593,84.9
9.593,82.8
9.593,79.9
9.593,75.5
9.593,74.2
9.593,67.9
9.609,64.1
9.609,62.6
9.609,57.0
9.609,62.6
9.609,57.0
9.609,55.4
9.609,49.5
9.609,47.8
9.609,41.5
9.609,36.9
9.609,33.2
9.609,28.4
9.609,26.6
9.624,2.0
9.624,-3.0
9.624,-5.0
9.624,-11.9
9.624,-13.8
9.624,-20.7
9.624,-25.6
9.64,-29.4
9.64,-34.2
9.64,-42.4
9.64,-44.2
9.64,-50.3
9.64,-56.2
9.64,-61.9
9.64,-63.4
9.64,-68.6
9.64,-70.0
9.656,-74.8
9.656,-80.5
9.656,-83.4
9.656,-84.4
9.656,-88.0
9.656,-88.9
9.656,-91.8
9.656,-93.7
9.656,-95.0
9.671,-96.5
9.671,-98.1
9.671,-99.6
9.671,-99.9
9.671,-100.0
9.671,-99.9
9.671,-99.3
9.671,-99.0
9.671,-97.8
9.687,-97.4
9.687,-95.5
9.687,-94.9
9.671,-97.8
9.687,-97.4
9.687,-95.5
9.687,-94.9
9.687,-92.5
9.687,-89.6
9.687,-88.7
9.687,-85.3
9.687,-82.6
9.687,-80.3
9.687,-89.6
9.687,-88.7
9.687,-85.3
9.687,-82.6
9.687,-80.3
9.687,-77.2
9.703,-72.6
9.703,-71.2
9.703,-66.1
9.703,-64.7
9.703,-60.7
9.703,-57.6
9.703,-53.4
9.703,-47.4
9.703,-45.6
9.703,-39.3
9.703,-37.5
9.718,-31.0
9.718,-29.1
9.718,-24.2
9.734,29.8
9.734,33.5
9.734,38.2
9.734,44.6
9.734,46.3
9.734,48.0
9.734,54.0
9.734,58.2
9.734,61.3
9.749,65.2
9.749,76.4
9.749,77.7
9.749,80.8
9.749,83.0
9.749,85.7
9.749,89.1
9.765,90.0
9.765,92.8
9.765,93.5
9.765,95.7
9.765,96.3
9.765,97.9
9.765,98.8
9.765,99.1
9.765,99.9
9.765,100.0
9.781,99.9
9.781,99.5
9.781,98.6
9.781,98.3
9.781,96.8
9.781,96.3
9.781,94.8
9.781,93.5
9.781,91.5
9.781,88.5
9.781,87.6
9.796,84.0
9.796,82.9
9.796,77.6
9.796,74.3
9.796,69.5
9.796,68.1
9.796,62.8
9.796,61.3
9.796,55.6
9.796,54.0
9.812,48.0
9.812,35.2
9.812,33.4
9.812,24.9
9.812,20.0
9.812,13.1
9.812,11.1
9.812,4.2
9.812,2.2
9.812,-2.8
9.827,-6.7
9.827,-18.6
9.827,-20.5
9.827,-27.3
9.827,-29.2
9.827,-34.0
9.827,-37.6
9.827,-42.2
9.843,-48.5
9.843,-50.2
9.843,-56.1
9.843,-57.7
9.843,-63.2
9.843,-64.7
9.843,-69.9
9.843,-73.4
9.843,-74.7
9.843,-79.2
9.859,-80.4
9.859,-84.3
9.859,-85.3
9.859,-84.3
9.859,-85.3
9.859,-91.0
9.859,-91.8
9.859,-94.3
9.859,-95.0
9.859,-96.9
9.859,-97.4
9.859,-98.7
9.859,-99.4
9.874,-100.0
9.874,-99.8
9.874,-99.6
9.874,-98.7
9.874,-97.8
9.874,-96.9
9.874,-95.6
9.874,-93.3
9.874,-92.6
9.89,-86.4
9.89,-84.4
9.89,-83.3
9.89,-77.3
9.89,-76.1
9.89,-73.5
9.89,-67.7
9.89,-66.3
9.89,-61.8
9.906,-55.2
9.906,-41.2
9.906,-39.5
9.906,-35.9
9.906,-34.1
9.906,-26.3
9.906,-22.5
9.921,-20.6
9.921,-10.6
9.921,-8.7
9.921,-4.9
9.921,-4.9
9.921,-2.9
9.921,7.2
9.921,9.1
9.921,11.0
9.921,21.0
9.921,22.9
9.921,26.7
9.937,28.5
9.937,38.1
9.937,41.6
9.937,50.6
9.937,52.2
9.937,55.5
9.937,57.1
9.937,66.6
9.937,68.0
9.953,75.1
9.953,76.3
9.953,78.8
9.953,79.9
9.953,84.6
9.953,86.6
9.953,87.5
9.953,92.0
9.953,92.7
9.953,94.1
9.953,94.7
9.968,97.5
9.968,97.9
9.968,99.6
9.968,99.8
9.968,100.0
9.968,100.0
9.968,99.6
9.968,99.4
9.968,98.8
9.968,97.3
9.984,96.3
9.984,95.8
9.984,91.6
9.984,90.0
9.984,85.1
9.984,84.1
9.984,82.0
9.984,80.8
9.984,74.5
9.984,73.2
9.999,71.8
9.999,59.9
9.999,58.3
9.999,49.8
9.999,48.1
9.999,44.7
9.999,37.2
9.999,35.4
10.015,31.8
10.015,29.9
10.015,20.2
10.015,20.2
10.015,18.2
10.015,14.4
10.015,6.3
10.015,4.4
10.015,0.5
10.015,-1.4
10.015,-11.5
10.031,-13.5
10.031,-17.3
10.031,-30.8
10.031,-32.7
10.031,-40.3
10.031,-43.8
10.031,-45.6
10.031,-54.3
10.031,-55.9
10.031,-59.1
10.046,-60.6
10.046,-68.4
10.046,-71.1
10.046,-77.9
10.046,-79.1
10.046,-81.4
10.046,-82.5
10.046,-87.8
10.046,-88.7
10.046,-90.4
10.062,-93.6
10.062,-94.9
10.062,-95.5
10.062,-96.0
10.062,-98.4
10.062,-98.7
10.062,-99.2
10.062,-99.9
10.062,-100.0
10.062,-99.9
10.077,-99.1
10.077,-98.8
10.077,-96.2
10.077,-95.6
10.077,-94.4
10.077,-93.8
10.077,-89.8
10.077,-88.9
10.077,-87.1
10.093,-82.8
10.093,-80.5
10.093,-79.4
10.093,-72.8
10.093,-71.5
10.093,-70.1
10.093,-67.3
10.093,-61.0
10.093,-57.9
10.093,-56.3
10.109,-47.7
10.109,-46.0
10.109,-42.5
10.109,-33.1
10.109,-29.5
10.109,-27.6
10.109,-15.8
10.109,-13.9
10.109,-10.1
10.109,-1.9
10.124,2.0
10.124,3.9
10.124,5.8
10.124,15.9
10.124,17.8
10.124,21.6
10.124,29.5
10.124,33.2
10.124,35.0
10.124,36.8
10.124,46.0
10.14,47.7
10.14,51.1
10.14,57.9
10.14,61.0
10.14,62.6
10.14,70.1
10.14,71.5
10.14,74.1
10.14,75.4
10.14,80.5
10.14,82.8
10.156,89.8
10.156,92.2
10.156,95.0
10.156,96.2
10.156,96.7
10.156,97.2
10.156,99.1
10.156,99.3
10.171,99.7
10.171,100.0
10.171,98.7
10.171,98.4
10.171,97.6
10.171,97.2
10.171,94.9
10.171,93.6
10.171,92.9
10.187,88.7
10.187,87.8
10.187,85.8
10.187,79.1
10.187,77.9
10.187,76.6
10.187,69.8
10.187,68.4
10.187,65.5
10.202,64.0
10.202,54.3
10.202,52.6
10.202,43.8
10.202,42.0
10.202,40.3
10.202,36.7
10.202,29.0
10.202,25.3
10.202,23.4
10.202,13.4
10.218,11.5
10.218,9.6
10.218,5.7
10.218,-2.4
10.218,-6.3
10.218,-8.2
10.218,-18.3
10.218,-20.2
10.218,-22.1
10.218,-25.8
10.218,-33.6
10.234,-37.2
10.218,-6.3
10.218,-8.2
10.218,-18.3
10.218,-20.2
10.218,-22.1
10.218,-25.8
10.218,-33.6
10.234,-37.2
10.234,-39.0
10.234,-48.1
10.234,-49.8
10.234,-53.2
10.234,-54.8
10.234,-63.0
10.234,-64.4
10.234,-67.4
10.234,-74.5
10.249,-75.8
10.249,-78.2
10.249,-83.0
10.265,-97.7
10.265,-99.4
10.265,-99.6
10.265,-99.8
10.265,-99.9
10.265,-99.8
10.265,-99.6
10.265,-99.2
10.265,-97.9
10.281,-97.5
10.281,-96.0
10.281,-92.7
10.281,-92.0
10.281,-90.4
10.281,-86.6
10.281,-83.5
10.281,-82.4
10.281,-76.3
10.281,-75.0
10.296,-73.8
10.281,-90.4
10.281,-86.6
10.281,-83.5
10.281,-82.4
10.281,-76.3
10.281,-75.0
10.296,-73.8
10.296,-66.6
10.296,-65.1
10.296,-62.1
10.296,-60.6
10.296,-52.2
10.296,-50.6
10.296,-47.2
10.296,-39.8
10.296,-38.0
10.296,-34.4
10.312,-32.6
10.312,-22.9
